booking_id,member_id,space_id,booking_date,start_time,end_time,is_cancelled
3212,802,39,2025-02-05,18:00:00,19:00:00,0
3213,802,42,2025-03-03,19:00:00,20:00:00,0
3214,802,24,2025-02-28,17:00:00,18:00:00,0
3215,803,27,2025-09-06,09:00:00,13:00:00,0
3216,803,127,2025-09-02,10:00:00,11:00:00,0
3217,803,119,2025-09-01,10:00:00,14:00:00,0
3218,803,91,2025-09-05,06:00:00,10:00:00,0
3219,804,101,2025-08-28,07:00:00,09:00:00,0
3220,804,108,2025-08-30,07:00:00,11:00:00,0
3221,804,106,2025-08-28,09:00:00,11:00:00,0
3222,804,109,2025-08-28,07:00:00,09:00:00,0
3223,805,80,2025-02-08,19:00:00,21:00:00,0
3224,805,60,2025-02-26,13:00:00,14:00:00,0
3225,805,90,2025-02-11,15:00:00,17:00:00,0
3226,805,44,2025-02-02,20:00:00,21:00:00,0
3227,805,32,2025-02-24,09:00:00,10:00:00,0
3228,805,25,2025-02-20,08:00:00,09:00:00,0
3229,805,109,2025-03-06,17:00:00,21:00:00,0
3230,805,110,2025-04-02,10:00:00,14:00:00,0
3231,805,87,2025-02-16,13:00:00,15:00:00,0
3232,805,70,2025-03-07,06:00:00,10:00:00,0
3233,805,130,2025-03-07,07:00:00,09:00:00,0
3234,806,124,2025-03-11,15:00:00,19:00:00,0
3235,806,117,2025-03-21,12:00:00,16:00:00,0
3236,806,122,2025-03-17,10:00:00,12:00:00,0
3237,807,69,2025-07-26,10:00:00,12:00:00,0
3238,808,46,2025-07-19,09:00:00,13:00:00,0
3239,808,21,2025-08-15,13:00:00,17:00:00,0
3240,808,77,2025-09-17,18:00:00,19:00:00,0
3241,808,141,2025-06-28,15:00:00,16:00:00,0
3242,808,64,2025-08-21,15:00:00,19:00:00,0
3243,808,101,2025-08-27,11:00:00,13:00:00,0
3244,808,69,2025-10-10,18:00:00,22:00:00,0
3245,808,148,2025-09-01,16:00:00,17:00:00,0
3246,808,29,2025-06-25,13:00:00,15:00:00,0
3247,808,80,2025-07-16,18:00:00,22:00:00,0
3248,808,93,2025-10-04,11:00:00,13:00:00,0
3249,808,93,2025-09-22,21:00:00,22:00:00,0
3250,809,93,2025-06-25,16:00:00,20:00:00,0
3251,810,19,2025-09-13,11:00:00,15:00:00,0
3252,810,61,2025-10-22,18:00:00,19:00:00,0
3253,810,27,2025-11-16,19:00:00,20:00:00,0
3254,810,69,2025-10-07,20:00:00,22:00:00,0
3255,810,115,2025-11-24,15:00:00,16:00:00,0
3256,810,113,2025-10-30,14:00:00,16:00:00,0
3257,810,67,2025-10-06,11:00:00,12:00:00,0
3258,810,16,2025-09-21,18:00:00,22:00:00,0
3259,810,149,2025-10-30,07:00:00,11:00:00,0
3260,810,132,2025-12-11,13:00:00,14:00:00,0
3261,810,144,2025-09-18,08:00:00,09:00:00,0
3262,810,55,2025-12-20,21:00:00,22:00:00,0
3263,810,149,2025-10-10,18:00:00,20:00:00,0
3264,810,45,2025-10-24,12:00:00,16:00:00,0
3265,810,117,2025-10-30,11:00:00,12:00:00,0
3266,810,49,2025-12-07,21:00:00,22:00:00,0
3267,810,144,2025-11-11,19:00:00,20:00:00,0
3268,810,80,2025-09-27,09:00:00,11:00:00,0
3269,810,9,2025-12-10,09:00:00,11:00:00,0
3270,810,129,2025-08-31,09:00:00,13:00:00,0
3271,811,71,2025-03-31,21:00:00,22:00:00,0
3272,812,140,2025-04-16,20:00:00,22:00:00,0
3273,813,25,2025-01-07,14:00:00,18:00:00,0
3274,813,32,2025-01-05,20:00:00,21:00:00,0
3275,813,37,2025-01-04,19:00:00,21:00:00,0
3276,813,41,2025-01-07,18:00:00,20:00:00,0
3277,814,95,2025-06-25,11:00:00,13:00:00,0
3278,815,88,2025-10-02,10:00:00,11:00:00,0
3279,815,22,2025-09-18,17:00:00,21:00:00,0
3280,815,104,2025-10-12,11:00:00,15:00:00,0
3281,815,127,2025-11-02,08:00:00,09:00:00,0
3282,815,99,2025-11-19,10:00:00,14:00:00,0
3283,815,27,2025-11-14,07:00:00,09:00:00,0
3284,815,132,2025-10-20,20:00:00,21:00:00,0
3285,815,143,2025-10-16,18:00:00,22:00:00,1
3286,815,93,2025-11-21,16:00:00,18:00:00,1
3287,815,16,2025-10-06,13:00:00,15:00:00,0
3288,815,101,2025-10-20,15:00:00,19:00:00,0
3289,815,141,2025-10-22,07:00:00,11:00:00,0
3290,815,144,2025-11-06,15:00:00,16:00:00,0
3291,815,19,2025-10-11,14:00:00,15:00:00,0
3292,815,56,2025-11-06,08:00:00,12:00:00,1
3293,815,57,2025-11-01,07:00:00,09:00:00,0
3294,816,99,2025-10-21,20:00:00,22:00:00,1
3295,816,128,2025-09-25,16:00:00,17:00:00,0
3296,816,103,2025-10-23,11:00:00,15:00:00,0
3297,816,72,2025-09-30,11:00:00,13:00:00,0
3298,816,90,2025-10-09,07:00:00,08:00:00,0
3299,816,14,2025-11-20,08:00:00,12:00:00,0
3300,816,44,2025-11-15,15:00:00,17:00:00,0
3301,816,4,2025-10-30,19:00:00,20:00:00,0
3302,816,64,2025-11-13,17:00:00,18:00:00,0
3303,816,2,2025-11-23,18:00:00,20:00:00,0
3304,816,137,2025-11-23,16:00:00,18:00:00,0
3305,817,36,2025-06-03,15:00:00,19:00:00,0
3306,817,136,2025-04-23,14:00:00,15:00:00,0
3307,817,74,2025-06-10,14:00:00,15:00:00,0
3308,817,93,2025-08-09,08:00:00,10:00:00,0
3309,817,69,2025-07-28,18:00:00,22:00:00,0
3310,817,63,2025-05-23,19:00:00,20:00:00,0
3311,817,41,2025-08-11,14:00:00,15:00:00,0
3312,817,41,2025-06-20,08:00:00,12:00:00,0
3313,817,59,2025-06-04,13:00:00,17:00:00,0
3314,817,16,2025-06-28,11:00:00,12:00:00,0
3315,817,143,2025-05-25,08:00:00,09:00:00,0
3316,817,19,2025-08-07,12:00:00,16:00:00,0
3317,817,29,2025-07-09,09:00:00,11:00:00,0
3318,817,20,2025-05-18,16:00:00,20:00:00,0
3319,817,45,2025-07-09,10:00:00,11:00:00,0
3320,818,21,2025-04-22,11:00:00,15:00:00,0
3321,819,143,2025-03-15,11:00:00,13:00:00,0
3322,819,61,2025-03-03,14:00:00,15:00:00,0
3323,820,25,2025-03-28,20:00:00,21:00:00,0
3324,820,148,2025-03-07,08:00:00,12:00:00,0
3325,820,78,2025-03-18,10:00:00,11:00:00,0
3326,820,81,2025-03-20,15:00:00,17:00:00,0
3327,820,137,2025-03-27,12:00:00,16:00:00,0
3328,821,138,2025-06-10,19:00:00,21:00:00,0
3329,821,92,2025-06-19,13:00:00,17:00:00,0
3330,821,31,2025-06-15,09:00:00,13:00:00,0
3331,821,38,2025-06-25,07:00:00,11:00:00,0
3332,821,47,2025-07-23,19:00:00,20:00:00,0
3333,821,14,2025-07-26,18:00:00,22:00:00,0
3334,821,71,2025-06-12,13:00:00,14:00:00,0
3335,821,31,2025-08-01,14:00:00,15:00:00,0
3336,821,11,2025-07-15,11:00:00,15:00:00,0
3337,821,105,2025-06-24,17:00:00,21:00:00,0
3338,821,22,2025-08-22,15:00:00,19:00:00,0
3339,821,76,2025-08-24,17:00:00,18:00:00,0
3340,821,31,2025-07-13,10:00:00,12:00:00,0
3341,821,18,2025-07-16,15:00:00,17:00:00,0
3342,821,101,2025-07-07,08:00:00,09:00:00,0
3343,821,15,2025-06-23,07:00:00,08:00:00,0
3344,821,95,2025-07-22,17:00:00,18:00:00,0
3345,822,30,2025-06-01,12:00:00,16:00:00,0
3346,823,36,2025-06-24,15:00:00,17:00:00,0
3347,823,105,2025-06-23,12:00:00,16:00:00,0
3348,823,29,2025-06-26,10:00:00,12:00:00,0
3349,823,24,2025-06-23,16:00:00,17:00:00,0
3350,824,128,2025-02-18,07:00:00,11:00:00,0
3351,824,72,2025-04-07,15:00:00,19:00:00,0
3352,824,150,2025-03-02,10:00:00,11:00:00,1
3353,824,50,2025-04-16,14:00:00,18:00:00,0
3354,824,19,2025-02-20,11:00:00,12:00:00,0
3355,824,14,2025-03-04,21:00:00,22:00:00,0
3356,824,32,2025-01-31,18:00:00,20:00:00,0
3357,824,3,2025-03-13,13:00:00,14:00:00,0
3358,824,15,2025-04-16,10:00:00,14:00:00,0
3359,824,23,2025-02-23,06:00:00,08:00:00,0
3360,824,77,2025-04-24,14:00:00,15:00:00,0
3361,824,17,2025-02-18,06:00:00,10:00:00,0
3362,824,53,2025-02-16,08:00:00,10:00:00,0
3363,824,72,2025-04-11,10:00:00,12:00:00,1
3364,824,1,2025-02-17,14:00:00,16:00:00,0
3365,825,49,2025-09-04,14:00:00,15:00:00,0
3366,826,56,2025-11-18,21:00:00,22:00:00,0
3367,826,23,2025-09-17,20:00:00,22:00:00,0
3368,826,104,2025-11-20,15:00:00,19:00:00,0
3369,826,52,2025-09-14,08:00:00,10:00:00,0
3370,826,21,2025-12-08,10:00:00,14:00:00,0
3371,826,33,2025-08-07,10:00:00,11:00:00,0
3372,826,68,2025-08-02,09:00:00,10:00:00,0
3373,826,132,2025-11-03,17:00:00,19:00:00,0
3374,826,11,2025-12-23,14:00:00,15:00:00,0
3375,826,24,2025-08-11,08:00:00,12:00:00,0
3376,826,130,2025-12-21,06:00:00,07:00:00,0
3377,826,98,2025-08-13,19:00:00,21:00:00,0
3378,826,140,2025-09-16,17:00:00,19:00:00,0
3379,826,11,2025-08-14,10:00:00,12:00:00,0
3380,826,51,2025-12-08,13:00:00,17:00:00,0
3381,826,11,2025-10-05,18:00:00,22:00:00,0
3382,827,2,2025-07-30,16:00:00,20:00:00,0
3383,827,111,2025-10-19,12:00:00,16:00:00,0
3384,827,2,2025-09-25,07:00:00,11:00:00,0
3385,827,23,2025-10-24,18:00:00,20:00:00,0
3386,827,33,2025-08-15,19:00:00,21:00:00,0
3387,827,21,2025-10-21,07:00:00,09:00:00,0
3388,827,2,2025-09-01,12:00:00,14:00:00,0
3389,827,99,2025-10-17,09:00:00,11:00:00,0
3390,827,17,2025-07-28,18:00:00,20:00:00,0
3391,827,41,2025-09-08,13:00:00,14:00:00,0
3392,827,51,2025-09-26,16:00:00,20:00:00,0
3393,827,70,2025-07-29,09:00:00,13:00:00,0
3394,827,59,2025-09-24,06:00:00,08:00:00,0
3395,828,117,2025-08-05,15:00:00,19:00:00,0
3396,828,126,2025-09-01,18:00:00,19:00:00,0
3397,828,9,2025-06-25,11:00:00,15:00:00,0
3398,828,76,2025-07-20,10:00:00,14:00:00,0
3399,828,117,2025-07-19,07:00:00,08:00:00,0
3400,828,49,2025-07-02,09:00:00,11:00:00,0
3401,828,77,2025-07-18,09:00:00,10:00:00,0
3402,828,123,2025-08-24,12:00:00,13:00:00,0
3403,828,21,2025-06-25,19:00:00,21:00:00,0
3404,828,108,2025-10-06,12:00:00,16:00:00,0
3405,828,3,2025-07-14,16:00:00,18:00:00,0
3406,828,147,2025-10-11,21:00:00,22:00:00,0
3407,828,73,2025-08-11,15:00:00,17:00:00,0
3408,828,147,2025-07-31,06:00:00,07:00:00,0
3409,828,119,2025-09-13,07:00:00,09:00:00,0
3410,828,92,2025-09-04,13:00:00,17:00:00,0
3411,828,59,2025-06-28,10:00:00,12:00:00,1
3412,828,129,2025-06-24,13:00:00,17:00:00,0
3413,828,50,2025-07-16,12:00:00,14:00:00,0
3414,829,67,2025-10-29,15:00:00,16:00:00,0
3415,829,8,2025-11-05,13:00:00,14:00:00,0
3416,829,19,2025-11-13,16:00:00,17:00:00,0
3417,830,16,2025-05-25,20:00:00,21:00:00,0
3418,830,28,2025-05-26,17:00:00,18:00:00,0
3419,830,69,2025-05-25,06:00:00,08:00:00,0
3420,830,29,2025-05-31,18:00:00,19:00:00,0
3421,830,27,2025-05-26,13:00:00,15:00:00,0
3422,831,141,2025-06-20,08:00:00,12:00:00,0
3423,832,143,2025-11-18,14:00:00,18:00:00,0
3424,832,81,2025-12-28,20:00:00,21:00:00,0
3425,832,67,2025-12-15,07:00:00,09:00:00,1
3426,832,92,2025-11-16,14:00:00,18:00:00,0
3427,832,24,2025-11-29,11:00:00,13:00:00,0
3428,832,76,2025-12-06,17:00:00,19:00:00,0
3429,832,76,2025-11-07,06:00:00,07:00:00,0
3430,833,75,2025-07-28,06:00:00,07:00:00,1
3431,834,112,2025-05-31,06:00:00,08:00:00,0
3432,835,65,2025-08-18,10:00:00,11:00:00,0
3433,836,143,2025-11-21,19:00:00,21:00:00,0
3434,836,32,2025-12-08,16:00:00,17:00:00,0
3435,836,98,2025-12-13,13:00:00,14:00:00,0
3436,837,150,2025-11-25,12:00:00,16:00:00,0
3437,838,136,2025-03-23,12:00:00,14:00:00,0
3438,838,44,2025-06-23,09:00:00,11:00:00,0
3439,838,64,2025-07-22,10:00:00,14:00:00,0
3440,838,123,2025-07-25,16:00:00,17:00:00,0
3441,838,39,2025-03-13,11:00:00,15:00:00,0
3442,838,45,2025-04-30,14:00:00,16:00:00,0
3443,838,8,2025-04-06,10:00:00,14:00:00,0
3444,838,103,2025-07-11,08:00:00,12:00:00,0
3445,838,127,2025-07-25,10:00:00,12:00:00,0
3446,838,111,2025-07-05,17:00:00,19:00:00,0
3447,838,143,2025-06-22,08:00:00,12:00:00,0
3448,839,17,2025-07-24,07:00:00,11:00:00,0
3449,839,105,2025-11-04,07:00:00,08:00:00,0
3450,839,144,2025-04-09,16:00:00,20:00:00,0
3451,839,134,2025-08-04,10:00:00,14:00:00,0
3452,839,10,2025-04-09,07:00:00,11:00:00,0
3453,839,84,2025-04-07,08:00:00,10:00:00,0
3454,839,149,2025-05-23,10:00:00,11:00:00,0
3455,839,85,2025-12-15,18:00:00,20:00:00,0
3456,839,142,2025-10-02,07:00:00,08:00:00,0
3457,839,137,2025-09-29,15:00:00,17:00:00,0
3458,839,18,2025-07-22,15:00:00,17:00:00,0
3459,839,86,2025-07-27,14:00:00,16:00:00,0
3460,839,53,2025-08-31,21:00:00,22:00:00,0
3461,839,58,2025-09-24,13:00:00,17:00:00,0
3462,839,94,2025-05-13,15:00:00,17:00:00,0
3463,839,63,2025-08-14,17:00:00,21:00:00,0
3464,839,59,2025-10-13,11:00:00,15:00:00,0
3465,839,42,2025-08-12,18:00:00,19:00:00,0
3466,840,14,2025-09-22,09:00:00,10:00:00,0
3467,840,98,2025-12-15,15:00:00,19:00:00,0
3468,840,23,2025-08-22,09:00:00,13:00:00,0
3469,840,42,2025-11-17,17:00:00,19:00:00,0
3470,840,50,2025-11-14,08:00:00,10:00:00,0
3471,840,122,2025-10-18,18:00:00,22:00:00,0
3472,840,138,2025-09-27,18:00:00,22:00:00,0
3473,840,15,2025-12-29,13:00:00,17:00:00,0
3474,840,9,2025-09-13,16:00:00,20:00:00,0
3475,840,75,2025-12-07,16:00:00,18:00:00,0
3476,840,95,2025-10-24,18:00:00,22:00:00,0
3477,840,64,2025-10-04,14:00:00,18:00:00,0
3478,840,142,2025-10-21,15:00:00,17:00:00,0
3479,840,15,2025-12-20,15:00:00,16:00:00,0
3480,840,126,2025-10-07,15:00:00,16:00:00,0
3481,841,36,2025-06-06,19:00:00,21:00:00,0
3482,841,150,2025-06-03,09:00:00,13:00:00,0
3483,842,16,2025-10-07,09:00:00,11:00:00,0
3484,842,25,2025-11-21,10:00:00,12:00:00,0
3485,842,69,2025-10-01,08:00:00,12:00:00,0
3486,842,28,2025-12-01,16:00:00,17:00:00,0
3487,842,1,2025-08-12,17:00:00,18:00:00,0
3488,842,37,2025-08-06,10:00:00,14:00:00,0
3489,842,101,2025-09-22,12:00:00,14:00:00,0
3490,842,122,2025-12-19,07:00:00,08:00:00,0
3491,842,140,2025-10-06,11:00:00,13:00:00,0
3492,842,31,2025-11-10,09:00:00,13:00:00,0
3493,842,128,2025-10-12,17:00:00,21:00:00,0
3494,842,132,2025-09-20,15:00:00,19:00:00,0
3495,842,39,2025-10-11,18:00:00,20:00:00,1
3496,842,127,2025-09-06,13:00:00,15:00:00,1
3497,842,105,2025-09-27,15:00:00,17:00:00,0
3498,842,141,2025-07-10,12:00:00,16:00:00,0
3499,842,136,2025-11-15,08:00:00,12:00:00,0
3500,842,60,2025-10-04,07:00:00,09:00:00,0
3501,842,103,2025-08-20,18:00:00,22:00:00,0
3502,843,49,2025-06-29,14:00:00,15:00:00,0
3503,843,150,2025-06-24,19:00:00,21:00:00,0
3504,843,53,2025-06-27,10:00:00,11:00:00,0
3505,844,46,2025-08-13,17:00:00,21:00:00,1
3506,844,72,2025-08-11,17:00:00,21:00:00,0
3507,844,15,2025-08-08,20:00:00,22:00:00,1
3508,844,30,2025-08-13,15:00:00,17:00:00,0
3509,845,136,2025-05-22,10:00:00,11:00:00,0
3510,845,13,2025-05-23,18:00:00,19:00:00,0
3511,845,130,2025-05-03,18:00:00,22:00:00,0
3512,845,136,2025-05-13,12:00:00,13:00:00,0
3513,845,32,2025-04-29,17:00:00,21:00:00,0
3514,845,17,2025-05-17,06:00:00,10:00:00,0
3515,846,134,2025-11-23,12:00:00,14:00:00,0
3516,846,70,2025-12-04,17:00:00,21:00:00,0
3517,846,62,2025-11-15,09:00:00,10:00:00,0
3518,846,8,2025-11-18,09:00:00,13:00:00,0
3519,846,134,2025-10-28,19:00:00,20:00:00,0
3520,846,142,2025-11-01,09:00:00,11:00:00,0
3521,846,145,2025-12-14,20:00:00,22:00:00,0
3522,846,61,2025-11-06,18:00:00,22:00:00,0
3523,846,114,2025-11-11,10:00:00,14:00:00,0
3524,846,38,2025-12-15,14:00:00,16:00:00,0
3525,846,120,2025-12-14,09:00:00,13:00:00,0
3526,846,91,2025-12-21,19:00:00,20:00:00,0
3527,846,130,2025-11-13,08:00:00,12:00:00,0
3528,846,118,2025-11-28,06:00:00,10:00:00,0
3529,846,19,2025-11-01,13:00:00,15:00:00,0
3530,846,72,2025-11-14,08:00:00,09:00:00,0
3531,846,131,2025-12-05,06:00:00,10:00:00,0
3532,846,99,2025-11-15,16:00:00,17:00:00,0
3533,847,109,2025-02-12,15:00:00,19:00:00,0
3534,848,109,2025-09-18,12:00:00,14:00:00,0
3535,849,26,2025-05-28,15:00:00,19:00:00,0
3536,850,80,2025-02-25,11:00:00,12:00:00,0
3537,851,15,2025-11-30,12:00:00,14:00:00,0
3538,851,19,2025-10-11,18:00:00,20:00:00,0
3539,851,104,2025-12-10,15:00:00,17:00:00,1
3540,851,30,2025-10-08,18:00:00,20:00:00,0
3541,851,75,2025-09-05,13:00:00,15:00:00,0
3542,851,31,2025-12-08,16:00:00,18:00:00,0
3543,851,98,2025-08-28,18:00:00,19:00:00,0
3544,851,143,2025-12-09,06:00:00,07:00:00,0
3545,851,88,2025-08-08,20:00:00,22:00:00,0
3546,851,37,2025-12-02,10:00:00,11:00:00,0
3547,851,31,2025-09-21,20:00:00,21:00:00,0
3548,851,22,2025-12-07,17:00:00,21:00:00,0
3549,851,50,2025-10-27,06:00:00,10:00:00,0
3550,851,110,2025-11-05,10:00:00,11:00:00,0
3551,851,13,2025-11-23,09:00:00,13:00:00,0
3552,851,80,2025-12-30,18:00:00,19:00:00,0
3553,851,97,2025-12-04,18:00:00,19:00:00,0
3554,851,9,2025-12-04,08:00:00,09:00:00,0
3555,851,14,2025-10-21,11:00:00,12:00:00,0
3556,851,124,2025-10-17,17:00:00,18:00:00,1
3557,852,74,2025-09-16,16:00:00,18:00:00,0
3558,853,63,2025-03-04,19:00:00,21:00:00,0
3559,854,65,2025-04-24,10:00:00,11:00:00,0
3560,855,54,2025-03-04,16:00:00,17:00:00,0
3561,856,139,2025-08-13,11:00:00,12:00:00,0
3562,857,146,2025-08-28,16:00:00,17:00:00,0
3563,858,103,2025-03-26,13:00:00,15:00:00,0
3564,858,13,2025-02-19,07:00:00,08:00:00,0
3565,858,130,2025-02-22,19:00:00,21:00:00,0
3566,858,123,2025-03-06,10:00:00,11:00:00,0
3567,858,46,2025-03-24,19:00:00,21:00:00,0
3568,858,124,2025-03-01,14:00:00,18:00:00,0
3569,858,41,2025-02-18,10:00:00,11:00:00,0
3570,858,146,2025-03-11,12:00:00,13:00:00,0
3571,858,46,2025-03-19,12:00:00,16:00:00,0
3572,858,111,2025-02-09,10:00:00,14:00:00,0
3573,859,28,2025-05-16,13:00:00,17:00:00,0
3574,859,99,2025-06-08,19:00:00,21:00:00,0
3575,859,98,2025-10-30,17:00:00,18:00:00,0
3576,859,29,2025-07-03,09:00:00,13:00:00,0
3577,859,13,2025-10-28,13:00:00,15:00:00,0
3578,859,101,2025-08-31,12:00:00,14:00:00,0
3579,859,144,2025-04-08,18:00:00,19:00:00,0
3580,859,62,2025-08-29,10:00:00,11:00:00,0
3581,859,73,2025-07-24,19:00:00,20:00:00,0
3582,859,64,2025-04-24,13:00:00,17:00:00,0
3583,859,87,2025-08-18,07:00:00,11:00:00,0
3584,859,4,2025-10-09,13:00:00,14:00:00,0
3585,859,150,2025-05-25,14:00:00,16:00:00,0
3586,859,132,2025-05-18,15:00:00,16:00:00,0
3587,859,141,2025-06-20,15:00:00,19:00:00,0
3588,859,33,2025-11-04,14:00:00,16:00:00,1
3589,859,59,2025-05-26,12:00:00,14:00:00,0
3590,859,111,2025-07-19,17:00:00,19:00:00,0
3591,860,54,2025-10-08,16:00:00,20:00:00,0
3592,860,13,2025-12-16,13:00:00,17:00:00,0
3593,860,30,2025-12-11,16:00:00,20:00:00,0
3594,860,15,2025-11-07,07:00:00,08:00:00,0
3595,860,59,2025-10-19,07:00:00,09:00:00,0
3596,860,26,2025-10-28,19:00:00,21:00:00,0
3597,860,24,2025-11-24,06:00:00,08:00:00,0
3598,860,20,2025-10-13,11:00:00,15:00:00,0
3599,860,46,2025-12-15,16:00:00,20:00:00,0
3600,860,38,2025-11-22,20:00:00,22:00:00,0
3601,860,92,2025-12-08,17:00:00,21:00:00,0
3602,860,18,2025-10-23,06:00:00,10:00:00,1
3603,861,124,2025-03-08,15:00:00,19:00:00,0
3604,862,109,2025-07-18,13:00:00,14:00:00,0
3605,863,90,2025-05-27,14:00:00,18:00:00,0
3606,864,109,2025-11-25,10:00:00,11:00:00,0
3607,865,53,2025-07-01,15:00:00,17:00:00,0
3608,866,14,2025-11-30,11:00:00,12:00:00,0
3609,866,2,2025-09-20,09:00:00,13:00:00,0
3610,866,69,2025-08-05,12:00:00,13:00:00,0
3611,866,60,2025-10-12,07:00:00,09:00:00,0
3612,866,124,2025-06-01,06:00:00,08:00:00,0
3613,866,130,2025-11-21,13:00:00,14:00:00,0
3614,866,3,2025-12-23,20:00:00,22:00:00,0
3615,866,21,2025-06-20,21:00:00,22:00:00,0
3616,866,111,2025-08-25,17:00:00,21:00:00,1
3617,866,37,2025-10-22,19:00:00,20:00:00,0
3618,866,41,2025-07-03,07:00:00,08:00:00,0
3619,866,95,2025-12-20,08:00:00,09:00:00,0
3620,866,107,2025-12-12,21:00:00,22:00:00,0
3621,866,122,2025-08-17,17:00:00,18:00:00,0
3622,866,60,2025-10-01,15:00:00,17:00:00,0
3623,866,76,2025-06-14,14:00:00,16:00:00,0
3624,866,46,2025-11-02,10:00:00,14:00:00,1
3625,866,134,2025-10-21,07:00:00,09:00:00,0
3626,866,106,2025-12-06,14:00:00,16:00:00,0
3627,867,53,2025-07-31,13:00:00,15:00:00,0
3628,867,91,2025-04-14,14:00:00,18:00:00,0
3629,867,31,2025-05-15,20:00:00,21:00:00,0
3630,867,24,2025-07-12,21:00:00,22:00:00,0
3631,867,62,2025-04-26,17:00:00,21:00:00,0
3632,867,99,2025-04-10,11:00:00,15:00:00,0
3633,867,75,2025-06-12,19:00:00,20:00:00,0
3634,867,45,2025-07-31,18:00:00,20:00:00,0
3635,867,101,2025-06-01,15:00:00,16:00:00,0
3636,867,63,2025-05-16,20:00:00,22:00:00,0
3637,867,136,2025-05-14,10:00:00,14:00:00,0
3638,867,78,2025-04-30,10:00:00,11:00:00,0
3639,867,117,2025-06-30,12:00:00,14:00:00,0
3640,867,150,2025-05-10,15:00:00,16:00:00,0
3641,867,90,2025-05-07,12:00:00,13:00:00,0
3642,867,32,2025-07-16,16:00:00,17:00:00,0
3643,867,70,2025-07-03,10:00:00,11:00:00,0
3644,867,1,2025-06-29,16:00:00,18:00:00,0
3645,868,87,2025-07-14,14:00:00,15:00:00,0
3646,869,15,2025-09-01,09:00:00,10:00:00,0
3647,870,39,2025-08-24,17:00:00,21:00:00,0
3648,871,11,2025-12-08,21:00:00,22:00:00,0
3649,871,71,2025-04-22,16:00:00,20:00:00,0
3650,871,110,2025-08-10,14:00:00,18:00:00,0
3651,871,39,2025-06-17,06:00:00,10:00:00,0
3652,871,113,2025-12-17,17:00:00,18:00:00,0
3653,871,95,2025-09-03,16:00:00,18:00:00,0
3654,871,107,2025-06-07,13:00:00,17:00:00,0
3655,871,81,2025-10-21,17:00:00,21:00:00,0
3656,871,94,2025-12-10,17:00:00,18:00:00,0
3657,871,120,2025-06-19,13:00:00,14:00:00,0
3658,871,97,2025-05-25,18:00:00,19:00:00,0
3659,871,12,2025-04-16,20:00:00,22:00:00,0
3660,871,55,2025-11-01,21:00:00,22:00:00,0
3661,871,35,2025-11-19,12:00:00,14:00:00,0
3662,871,109,2025-10-13,12:00:00,14:00:00,0
3663,871,138,2025-05-15,13:00:00,17:00:00,0
3664,871,131,2025-11-26,14:00:00,18:00:00,0
3665,871,41,2025-09-09,18:00:00,20:00:00,0
3666,871,60,2025-12-17,21:00:00,22:00:00,0
3667,872,146,2025-08-14,21:00:00,22:00:00,0
3668,873,28,2025-07-04,09:00:00,11:00:00,0
3669,873,70,2025-11-05,09:00:00,13:00:00,0
3670,873,54,2025-06-12,15:00:00,16:00:00,0
3671,873,95,2025-08-27,20:00:00,21:00:00,0
3672,873,46,2025-08-22,16:00:00,17:00:00,0
3673,873,75,2025-11-11,14:00:00,18:00:00,0
3674,873,17,2025-11-24,15:00:00,16:00:00,0
3675,873,106,2025-11-11,19:00:00,21:00:00,0
3676,873,71,2025-11-18,10:00:00,14:00:00,0
3677,873,1,2025-08-20,20:00:00,21:00:00,0
3678,873,79,2025-03-21,14:00:00,16:00:00,0
3679,873,29,2025-09-10,10:00:00,14:00:00,0
3680,873,147,2025-09-10,10:00:00,12:00:00,0
3681,873,62,2025-10-28,06:00:00,07:00:00,0
3682,873,40,2025-04-07,15:00:00,16:00:00,0
3683,873,6,2025-09-06,13:00:00,17:00:00,0
3684,873,35,2025-03-10,20:00:00,21:00:00,0
3685,873,114,2025-12-06,19:00:00,20:00:00,0
3686,874,104,2025-10-25,11:00:00,15:00:00,0
3687,875,8,2025-10-25,19:00:00,20:00:00,0
3688,875,103,2025-10-20,06:00:00,10:00:00,0
3689,875,142,2025-10-23,09:00:00,13:00:00,0
3690,875,54,2025-10-26,08:00:00,12:00:00,0
3691,876,23,2025-09-08,12:00:00,16:00:00,0
3692,877,91,2025-04-05,19:00:00,21:00:00,0
3693,878,95,2025-06-12,14:00:00,15:00:00,0
3694,879,124,2025-11-07,13:00:00,17:00:00,0
3695,880,18,2025-08-11,06:00:00,08:00:00,0
3696,880,69,2025-08-01,08:00:00,12:00:00,0
3697,880,55,2025-07-17,06:00:00,07:00:00,0
3698,880,113,2025-08-06,12:00:00,13:00:00,0
3699,880,106,2025-07-24,15:00:00,16:00:00,0
3700,880,24,2025-08-04,19:00:00,21:00:00,0
3701,881,86,2025-02-27,09:00:00,10:00:00,0
3702,881,121,2025-03-04,13:00:00,15:00:00,0
3703,881,10,2025-02-28,07:00:00,08:00:00,0
3704,881,90,2025-02-26,06:00:00,07:00:00,0
3705,883,140,2025-06-13,13:00:00,14:00:00,0
3706,883,115,2025-07-01,09:00:00,11:00:00,0
3707,883,45,2025-07-02,09:00:00,11:00:00,0
3708,883,45,2025-06-08,13:00:00,15:00:00,0
3709,883,3,2025-07-01,11:00:00,13:00:00,0
